source identifier	source name	target prefix	predicted identifier	predicted name	true identifier	true name	confidence
ncit:C84617	Cardiofaciocutaneous Syndrome	mondo	mondo:0007265	cardiofaciocutaneous syndrome 1	mondo:0015280	cardiofaciocutaneous syndrome	0.77
doid:3798	pleural empyema	ncit	ncit:C34573	Empyema with Fistula	ncit:C45692	Pyothorax	0.84
mondo:0007378	posterior polymorphous corneal dystrophy 1	doid	doid:0060457	posterior polymorphous corneal dystrophy	doid:0110855	posterior polymorphous corneal dystrophy 1	0.69
ncit:C84773	Familial Hypertrophic Cardiomyopathy	mondo	mondo:0012112	hypertrophic cardiomyopathy 10	mondo:0024573	familial hypertrophic cardiomyopathy	0.66
mondo:0016222	spindle cell hemangioma	ncit	ncit:C176467	Synovial Chondrosarcoma	ncit:C4754	Spindle Cell Hemangioma	0.6
doid:3156	hypomelanosis of Ito	efo	efo:1000395	Nevus of Ito	efo:1000716	obsolete_incontinentia pigmenti achromians	0.55
efo:0002970	muscular disease	icd10	icd10:M60-M63	Disorders of muscles	icd10:M62, icd10:G71	Primary disorders of muscles, Other disorders of muscle	0.71
doid:0110043	Alzheimer's disease 10	mondo	mondo:0004975	Alzheimer disease	mondo:0012321	Alzheimer disease 10	0.84
efo:1000805	angioid streaks	mondo	mondo:0004882	angioid streaks of choroid	mondo:0011782	angioid streaks	0.82
doid:0111340	dominant optic atrophy plus syndrome	mondo	mondo:0020250	autosomal dominant optic atrophy	mondo:0014720	autosomal dominant optic atrophy plus syndrome	0.65
mondo:0005129	cataract	icd11	icd11:545773433	Certain specified cataracts	icd11:109841337	Cataract	0.85
mondo:0859749	grade III lymphomatoid granulomatosis	ncit	ncit:C115150	Adult Grade III Lymphomatoid Granulomatosis	ncit:C7933	Grade III Lymphomatoid Granulomatosis	0.91
doid:0050663	Bethlem myopathy	mondo	mondo:0024530	Bethlem myopathy 1A	mondo:0008029	Bethlem myopathy	0.77
icd11:530592394	Agoraphobia	mondo	mondo:0003699	phobic disorder	mondo:0003709	agoraphobia	0.63
icd11:829618737	Benign hereditary chorea	mondo	mondo:0008979	chorea, benign familial	mondo:0001595	choreatic disease	0.87
mondo:0008261	hereditary sclerosing poikiloderma, Weary type	icd11	icd11:1543522388	Hereditary sclerosing poikiloderma	icd11:1538273632	Hereditary sclerosing poikiloderma, Weary type	0.62
mondo:0018905	diffuse large B-cell lymphoma	icd11	icd11:1985075397	Diffuse large B-cell lymphoma, NOS	icd11:1946973604	Diffuse large B-cell lymphomas	0.64
ncit:C34651	Granular Corneal Dystrophy	mondo	mondo:0007377	granular corneal dystrophy type I	mondo:0001490	corneal granular dystrophy	0.79
mondo:0014772	orofacial cleft 15	doid	doid:0080405	orofacial cleft 12	doid:0080408	orofacial cleft 15	0.7
doid:1037	lymphoid leukemia	ncit	ncit:C3167	Acute Lymphoblastic Leukemia	ncit:C7539	Lymphoid Leukemia	0.88
efo:1000491	Primary Effusion Lymphoma	ncit	ncit:C7467	Pure Erythroid Leukemia	ncit:C6915	Primary Effusion Lymphoma	0.62
doid:5169	ovarian endometrioid stromal sarcoma	ncit	ncit:C40063	Ovarian Low Grade Endometrioid Stromal Sarcoma	ncit:C40065	Ovarian Endometrioid Stromal and Related Neoplasms	0.87
ncit:C129866	Dopamine Transporter Deficiency Syndrome	doid	doid:0070490	infantile parkinsonism-dystonia 2	doid:0070489	classic dopamine transporter deficiency syndrome	0.64
efo:1001164	SAPHO syndrome	ncit	ncit:C84530	Acquired Hyperostosis Syndrome	ncit:C119049	Synovitis, Acne, Pustulosis, Hyperostosis, and Osteitis Syndrome	0.56
omim.ps:604364	Epilepsy, familial focal, with variable foci	mondo	mondo:0024556	epilepsy, familial focal, with variable foci 1	mondo:0020310	familial focal epilepsy with variable foci	0.8
icd11:893527307	Ehlers-Danlos syndrome, periodontitis type	mondo	mondo:0020684	Ehlers-Danlos syndrome, periodontal type 1	mondo:0007527	Ehlers-Danlos syndrome, periodontitis type	0.8
ncit:C4748	Malignant Melanotic Peripheral Nerve Sheath Tumor	mondo	mondo:0016752	benign peripheral nerve sheath tumor	mondo:0003863	malignant melanocytic neoplasm of the peripheral nerve sheath	0.61
efo:1001067	nutritional deficiency disease	icd10	icd10:E50-E64	Other nutritional deficiencies	icd10:E63	Other nutritional deficiencies	0.65
efo:0007310	histoplasmosis	ncit	ncit:C34977	Reticuloendothelial Hyperplasia	ncit:C77201	Histoplasmosis	0.57
efo:0003854	postmenopausal osteoporosis	mondo	mondo:0700047	premenopausal osteoporosis	mondo:0008159	postmenopausal osteoporosis	0.88
doid:0080389	nephrotic syndrome type 8	mondo	mondo:0014005	immunoglobulin-mediated membranoproliferative glomerulonephritis	mondo:0014099	nephrotic syndrome, type 8	0.68
doid:0060256	Dowling-Degos disease	mondo	mondo:0024534	Dowling-Degos disease 1	mondo:0008371	Dowling-Degos disease	0.68
efo:0000402	diffuse gastric adenocarcinoma	ncit	ncit:C4127	Diffuse Type Adenocarcinoma	ncit:C9159	Gastric Diffuse Adenocarcinoma	0.97
efo:1000660	acanthosis nigricans	mondo	mondo:0043003	familial acanthosis nigricans	mondo:0007035	acanthosis nigricans	0.83
efo:1001233	variant Creutzfeldt-Jakob disease	mesh	mesh:D007562	Creutzfeldt-Jakob Syndrome	mesh:D016643	Encephalopathy, Bovine Spongiform	0.84
ncit:C200524	Littoral Cell Angioma	mondo	mondo:0008764	Leber congenital amaurosis 1	mondo:0023650	littoral cell angioma of the spleen	0.56
omim.ps:266600	Inflammatory bowel disease	doid	doid:0110885	inflammatory bowel disease 10	doid:0050589	inflammatory bowel disease	0.51
doid:0060655	autosomal recessive congenital ichthyosis	mondo	mondo:0017778	lamellar ichthyosis	mondo:0017265	autosomal recessive congenital ichthyosis	0.7
ncit:C84897	Mucopolysaccharidosis Type IIIA	mondo	mondo:0010674	mucopolysaccharidosis type 2	mondo:0009655	mucopolysaccharidosis type 3A	0.78
doid:314	tenosynovial giant cell tumor	mondo	mondo:0024686	tenosynovial giant cell tumor, diffuse type	mondo:0002522	tenosynovial giant cell tumor	0.95
ncit:C129028	Frontonasal Dysplasia	mondo	mondo:0016643	frontonasal dysplasia	mondo:0007636	frontorhiny	0.56
omim.ps:313900	Thrombocytopenia	mondo	mondo:0002049	thrombocytopenia	mondo:0100241	inherited thrombocytopenia	0.51
doid:13025	retinopathy of prematurity	mondo	mondo:0007589	exudative vitreoretinopathy 1	mondo:0006952	retinopathy of prematurity	0.61
efo:1001917	social anxiety disorder	mondo	mondo:0054866	sudden arrhythmia death syndrome	mondo:0001247	social phobia	0.74
mondo:0010089	isolated sulfite oxidase deficiency	icd11	icd11:808747119	Sulfite oxidase deficiency	icd11:963607692	Isolated sulfite oxidase deficiency	0.7
ncit:C78797	Thrombotic Thrombocytopenic Purpura	mondo	mondo:0010122	congenital thrombotic thrombocytopenic purpura	mondo:0018896	thrombotic thrombocytopenic purpura	0.7
icd11:1802542189	Radiculopathy	mondo	mondo:0021765	radiculitis	mondo:0002959	radiculopathy	0.56
icd11:1923566939	Gaucher disease	mondo	mondo:0009265	Gaucher disease type I	mondo:0018150	Gaucher disease	0.64
mondo:0021465	benign neoplasm of appendix	icd11	icd11:1055862069	Other benign neoplasm of appendix	icd11:7146014	Benign neoplasm of appendix	1.05
efo:0007310	histoplasmosis	mondo	mondo:0010721	reticuloendotheliosis, X-linked	mondo:0018312	histoplasmosis	0.83
orphanet:1116	Aplasia cutis congenita-intestinal lymphangiectasia syndrome	mondo	mondo:0021907	aplasia cutis autosomal recessive	mondo:0008808	aplasia cutis congenita-intestinal lymphangiectasia syndrome	0.93
mesh:D057180	Frontotemporal Dementia	mondo	mondo:0010857	semantic dementia	mondo:0017276	frontotemporal dementia	0.62
mondo:0003313	endometrioid stromal sarcoma of the vagina	ncit	ncit:C40271	Vaginal Low Grade Endometrioid Stromal Sarcoma	ncit:C40270	Endometrioid Stromal Sarcoma of the Vagina	1.04
doid:0080634	nanophthalmos	mondo	mondo:0010836	nanophthalmos 1	mondo:0005514	nanophthalmia	0.62
doid:3138	acanthosis nigricans	mondo	mondo:0043003	familial acanthosis nigricans	mondo:0007035	acanthosis nigricans	0.86
mondo:0009693	plasma cell myeloma	ncit	ncit:C199418	Multiple Myeloma, Not Otherwise Specified	ncit:C3242	Multiple Myeloma	0.71
efo:1000550	Splenic Marginal Zone Lymphoma	icd11	icd11:904346231	Splenic marginal zone B-cell lymphoma	icd11:1002343712	Splenic marginal zone lymphoma	0.65
mondo:0021321	malignant tumor of extrahepatic bile duct	ncit	ncit:C3860	Extrahepatic Bile Duct Carcinoma	ncit:C7483	Malignant Extrahepatic Bile Duct Neoplasm	0.83
ncit:C4726	Adamantinomatous Craniopharyngioma	mondo	mondo:0000078	acrocephalopolysyndactyly	mondo:0002787	adamantinous craniopharyngioma	0.54
mondo:0021702	alcohol amnestic disorder	mesh	mesh:D000076042	Alcoholic Korsakoff Syndrome	mesh:D000425	Alcohol Amnestic Disorder	0.94
efo:0002918	rhabdomyosarcoma	ncit	ncit:C9130	Adult Rhabdomyosarcoma	ncit:C3359	Rhabdomyosarcoma	0.64
efo:1001205	sympathetic ophthalmia	icd11	icd11:1391518285	Sympathetic uveitis	icd11:1639718137	Sympathetic Ophthalmia	0.57
doid:496	spindle cell hemangioma	ncit	ncit:C205539	Solid Cystic Hidradenoma	ncit:C4754	Spindle Cell Hemangioma	0.64
efo:1000860	cerebral atherosclerosis	doid	doid:13097	intracranial arteriosclerosis	doid:12720	cerebral atherosclerosis	0.75
mondo:0001528	vulva cancer	ncit	ncit:C4866	Vulvar Carcinoma	ncit:C7502	Malignant Vulvar Neoplasm	0.85
efo:1001233	variant Creutzfeldt-Jakob disease	doid	doid:11949	Creutzfeldt-Jakob disease	doid:5435	variant Creutzfeldt-Jakob disease	0.93
mondo:0006886	thyroid gland papillary and follicular carcinoma	ncit	ncit:C126594	Follicular Variant Thyroid Gland Papillary Carcinoma	ncit:C7380	Thyroid Gland Papillary and Follicular Carcinoma	1.03
ncit:C99142	OEIS Complex	mondo	mondo:0009774	cloacal exstrophy	mondo:0017919	exstrophy-epispadias complex	0.56
icd11:855319857	Deletions of the long arm of chromosome 4	mondo	mondo:0016869	partial deletion of chromosome 4	mondo:0016903	partial deletion of the long arm of chromosome 4	0.58
mondo:0700065	trisomy	ncit	ncit:C129718	47,XXX Syndrome	ncit:C3421	Trisomy	0.54
doid:11722	myotonic dystrophy type 1	mondo	mondo:0023595	congenital myotonic dystrophy	mondo:0008056	myotonic dystrophy type 1	0.72
doid:13403	neurosarcoidosis	mondo	mondo:0045047	neurosarcoidosis	mondo:0001706	cerebral sarcoidosis	0.73
efo:0007440	placenta accreta	ncit	ncit:C113385	Placenta Increta	ncit:C26856	Placenta Accreta	0.88
mondo:0002158	fallopian tube cancer	doid	doid:1963	fallopian tube carcinoma	doid:1964	fallopian tube cancer	0.87
mondo:0007405	Crouzon syndrome	icd11	icd11:2114373392	Craniofacial dysostoses	icd11:1535725821	Crouzon disease	0.76
ncit:C126562	Spinocerebellar Ataxia Type 7	mondo	mondo:0012235	autosomal recessive spinocerebellar ataxia 7	mondo:0016163	spinocerebellar ataxia 7	0.79
ncit:C179299	Bietti Crystalline Corneoretinal Dystrophy	mondo	mondo:0007339	blepharocheilodontic syndrome	mondo:0008865	Bietti crystalline corneoretinal dystrophy	0.58
efo:0000224	acute promyelocytic leukemia	ncit	ncit:C9155	Adult Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML-RARA	ncit:C3182	Acute Promyelocytic Leukemia with t(15;17)(q24.1;q21.2); PML-RARA	0.77
icd11:72734329	Bethlem myopathy	mondo	mondo:0024530	Bethlem myopathy 1A	mondo:0008029	Bethlem myopathy	0.66
orphanet:1871	Progressive cone dystrophy	mondo	mondo:0012174	peripheral cone dystrophy	mondo:0000455	cone dystrophy	0.78
doid:5408	Paget's disease of bone	gard	gard:4191	Paget disease of bone 3	gard:8615	NO_NAME_FOUND	0.49
icd11:2024362257	Interdigitating dendritic cell sarcoma	mondo	mondo:0009975	reticulum cell sarcoma	mondo:0005813	interdigitating dendritic cell sarcoma	0.54
icd11:901411509	Mycosis fungoides	mondo	mondo:0045071	mycosis fungoides variant	mondo:0009691	mycosis fungoides	0.82
ncit:C4878	Lung Carcinoma	mondo	mondo:0008903	lung cancer	mondo:0005138	lung carcinoma	0.85
doid:557	kidney disease	mondo	mondo:0001343	impaired renal function disease	mondo:0005240	kidney disorder	0.57
mondo:0004947	B-cell acute lymphoblastic leukemia	doid	doid:0080638	B-cell acute lymphoblastic leukemia	doid:7061, doid:0080630	B-lymphoblastic leukemia/lymphoma, obsolete precursor B lymphoblastic lymphoma/leukemia	0.99
orphanet:269	Facioscapulohumeral dystrophy	mondo	mondo:0008030	facioscapulohumeral muscular dystrophy 1	mondo:0001347	facioscapulohumeral muscular dystrophy	0.95
ncit:C5317	Meningeal Melanoma	mondo	mondo:0016747	primary melanoma of the central nervous system	mondo:0003761	leptomeningeal melanoma	0.84
mondo:0011491	epilepsy, idiopathic generalized, susceptibility to, 7	doid	doid:4890	juvenile myoclonic epilepsy	doid:0111321	obsolete idiopathic generalized epilepsy 7	0.5
doid:2237	hepatitis	ncit	ncit:C3095	Hepatitis	ncit:C82978	Chronic Hepatitis	0.8
icd11:1802307036	Dermatophytosis	mondo	mondo:0000254	cutaneous mycosis	mondo:0004678	dermatophytosis	0.67
efo:0004895	Tourette syndrome	mondo	mondo:0017807	growing teratoma syndrome	mondo:0007661	Tourette syndrome	0.76
omim.ps:223360	Orthostatic hypotension	mondo	mondo:0005469	orthostatic hypotension	mondo:0021272	inherited orthostatic hypotension	0.7
doid:13620	patent foramen ovale	mondo	mondo:0020434	atrial septal defect, ostium secundum type	mondo:0020439	patent foramen ovale	0.84
efo:0007207	chromoblastomycosis	icd11	icd11:130801610	Chromomycosis	icd11:1438584733	Chromoblastomycosis	0.73
mondo:0004819	indolent plasma cell myeloma	ncit	ncit:C7149	Smoldering Multiple Myeloma	ncit:C7150	Indolent Multiple Myeloma	0.74
doid:0060169	benign familial infantile epilepsy	mondo	mondo:0011904	seizures, benign familial infantile, 3	mondo:0017615	benign familial infantile epilepsy	0.78
ncit:C129075	Leber Congenital Amaurosis	doid	doid:0110291	Leber congenital amaurosis 10	doid:14791	Leber congenital amaurosis	0.63
doid:2235	prothrombin deficiency	ncit	ncit:C131737	Factor II Deficiency	ncit:C26799	Hereditary Factor II Deficiency	0.84
mondo:0002822	trabecular adenocarcinoma	ncit	ncit:C9231	Merkel Cell Carcinoma	ncit:C4068	Trabecular Adenocarcinoma	0.61
ncit:C116816	Gonococcal Ophthalmia Neonatorum	mondo	mondo:0004854	ophthalmia neonatorum	mondo:0015455	gonococcal conjunctivitis	0.74
icd11:133440037	Van Der Woude syndrome	mondo	mondo:0007333	van der Woude syndrome 1	mondo:0019508	van der Woude syndrome	0.55
mondo:0018943	myofibrillar myopathy	icd11	icd11:585803264	Certain specified myofibrillar myopathy	icd11:125656853	Myofibrillar myopathy	0.61
doid:2211	factor XIII deficiency	ncit	ncit:C131633	Factor XIII Deficiency	ncit:C98941	Hereditary Factor XIII Deficiency	0.79
icd11:661720689	Motor neuron disease	mondo	mondo:0024257	hereditary motor neuron disease	mondo:0020128	motor neuron disorder	0.74
mondo:0017866	subpulmonary stenosis	icd11	icd11:1256965295	Subpulmonary atresia	icd11:1393194578	Congenital subpulmonary stenosis	0.5
doid:0080214	punctate palmoplantar keratoderma type I	mondo	mondo:0019332	punctate palmoplantar keratoderma type 1	mondo:0007858	palmoplantar keratoderma, punctate type 1A	0.9
doid:0060262	gallbladder disease	mondo	mondo:0012365	gallbladder disease 2	mondo:0005281	gallbladder disorder	0.63
efo:0004992	Otitis media	ncit	ncit:C84354	Infectious Otitis Media	ncit:C34885	Otitis Media	0.68
icd11:1350463176	Phosphoenolpyruvate carboxykinase deficiency	mondo	mondo:0009866	phosphoenolpyruvate carboxykinase deficiency, cytosolic	mondo:0017320	phosphoenolpyruvate carboxykinase deficiency	0.97
orphanet.ordo:32	Glutathione synthetase deficiency	doid	doid:0080699	glutathione synthetase deficiency	doid:0081034	glutatione synthetase deficiency with 5-oxoprolinuria	0.76
doid:2999	granulosa cell tumor	ncit	ncit:C66750	Adult Granulosa Cell Tumor	ncit:C4205, ncit:C3070	Malignant Granulosa Cell Tumor, Granulosa Cell Tumor	0.71
doid:9065	leishmaniasis	ncit	ncit:C34936	Post Kala-Azar Dermal Leishmaniasis	ncit:C34767	Leishmaniasis	0.62
efo:0000178	gastric carcinoma	mondo	mondo:0003970	gastric fundus carcinoma	mondo:0004950	gastric carcinoma	0.79
omim.ps:266900	Senior-Loken syndrome	mondo	mondo:0009962	Senior-Loken syndrome 1	mondo:0017842	Senior-Loken syndrome	0.7
doid:10325	silicosis	mondo	mondo:0021804	silicotuberculosis	mondo:0005960	silicosis	0.75
mondo:0001343	impaired renal function disease	doid	doid:557	kidney disease	doid:11705	obsolete impaired renal function disease	0.57
mondo:0016642	meningioma	icd11	icd11:412704135	Meningioma, NOS	icd11:672106711	Meningiomas	0.52
orphanet:91088	Other metabolic disease	mondo	mondo:0005066	metabolic disease	mondo:0019602	obsolete other inborn metabolic disease	0.62
doid:0080331	cold-induced sweating syndrome 3	mondo	mondo:0015526	cold-induced sweating syndrome	mondo:0014890	PERCHING syndrome	0.55
mondo:0018071	trisomy 18	ncit	ncit:C101362	Complete Trisomy 18 Syndrome	ncit:C36626	Trisomy 18	0.57
mondo:0006980	struma ovarii	icd11	icd11:793849214	Struma ovarii, NOS	icd11:185581438	Struma ovarii	0.54
orphanet:3157	Septo-optic dysplasia spectrum	mondo	mondo:0019029	segmental odontomaxillary dysplasia	mondo:0008428	septooptic dysplasia	0.7
ncit:C61257	Neuronal Ceroid Lipofuscinosis	doid	doid:0110725	neuronal ceroid lipofuscinosis 10	doid:14503	neuronal ceroid lipofuscinosis	0.62
mondo:0001402	vaginal cancer	ncit	ncit:C3917	Vaginal Carcinoma	ncit:C7410	Malignant Vaginal Neoplasm	0.83
mondo:0019610	Zollinger-Ellison syndrome	ncit	ncit:C3050	Gastrin-Producing Neuroendocrine Tumor	ncit:C3453	Zollinger Ellison Syndrome	0.62
orphanet:79095	Congenital bile acid synthesis defect type 4	mondo	mondo:0013681	alpha-methylacyl-CoA racemase deficiency	mondo:0008967	congenital bile acid synthesis defect 4	0.74
mondo:0019306	congenital non-bullous ichthyosiform erythroderma	doid	doid:0060877	bullous congenital ichthyosiform erythroderma	doid:1699	obsolete congenital ichthyosiform erythroderma	0.78
orphanet:261929	Partial deletion of the short arm of chromosome 9 syndrome	mondo	mondo:0008013	chromosome 9p deletion syndrome	mondo:0016891	obsolete partial deletion of the short arm of chromosome 9	0.92
efo:1000261	Follicular Variant Thyroid Gland Papillary Carcinoma	mondo	mondo:0006886	thyroid gland papillary and follicular carcinoma	mondo:0006214	follicular variant thyroid gland papillary carcinoma	0.91
icd11:683932278	Meniere disease	efo	efo:1000918	endolymphatic hydrops	efo:0006862	Meniere disease	0.59
doid:14064	acute poststreptococcal glomerulonephritis	mondo	mondo:0001644	acute proliferative glomerulonephritis	mondo:0001870	acute poststreptococcal glomerulonephritis	0.7
mondo:0002305	thrombophilia	ncit	ncit:C191638	Thrombophilia Related to COVID-19	ncit:C84479	Thrombophilia	0.58
mondo:0005302	attention deficit hyperactivity disorder, inattentive type	ncit	ncit:C97160	Attention Deficit Hyperactivity Disorder	ncit:C35092	Attention Deficit Hyperactivity Disorder, Inattentive Type	0.86
mondo:0009259	gamma-glutamylcysteine synthetase deficiency	doid	doid:0051007	congenital nonspherocytic hemolytic anemia 8	doid:0111681	congenital nonspherocytic hemolytic anemia 7	0.71
