source identifier	source name	target prefix	predicted identifier	predicted name	true identifier	true name	confidence
orphanet.ordo:169110	Immunoglobulin heavy chain deficiency	mondo	mondo:0002211	B cell deficiency	mondo:0015697	immunoglobulin heavy chain deficiency	0.54
efo:0000408	disease	orphanet.ordo	orphanet.ordo:557493	disorder	orphanet.ordo:377788	disease	0.88
mesh:D000562	Amebiasis	ncit	ncit:C157785	Amoebiasis	ncit:C84551	Amebiasis	0.69
orphanet.ordo:364063	Infantile epileptic-dyskinetic encephalopathy	mondo	mondo:0010632	developmental and epileptic encephalopathy, 1	mondo:0018226	infantile epileptic-dyskinetic encephalopathy	0.6
orphanet.ordo:316	Progressive symmetric erythrokeratodermia	mondo	mondo:0033010	erythrokeratodermia variabilis et progressiva 1	mondo:0017851	erythrokeratodermia variabilis	0.54
orphanet.ordo:6	3-methylcrotonyl-CoA carboxylase deficiency	mondo	mondo:0008861	3-methylcrotonyl-CoA carboxylase 1 deficiency	mondo:0018950	3-methylcrotonyl-CoA carboxylase deficiency	0.74
orphanet.ordo:888	Van der Woude syndrome	mondo	mondo:0011712	van der Woude syndrome 2	mondo:0019508	van der Woude syndrome	0.6
mondo:0016835	14q11.2 microduplication syndrome	orphanet.ordo	orphanet.ordo:261120	14q11.2 microdeletion syndrome	orphanet.ordo:261229	14q11.2 microduplication syndrome	0.6
orphanet.ordo:557493	disorder	mondo	mondo:0000001	disease	mondo:8000034	obsolete disorder	0.73
mondo:0008097	linear nevus sebaceous syndrome	orphanet.ordo	orphanet.ordo:35125	Epidermal nevus syndrome	orphanet.ordo:2612	Linear nevus sebaceus syndrome	0.52
orphanet.ordo:1199	Esophageal atresia	mondo	mondo:0001044	esophageal atresia	mondo:0008586	esophageal atresia/tracheoesophageal fistula	0.77
ncit:C82192	Mixed Phenotype Acute Leukemia with BCR-ABL1 Fusion	mondo	mondo:0035639	mixed phenotype acute leukemia with t(9;22)(q34.1;q11.2)	mondo:0850449	mixed phenotype acute leukemia with BCR-ABL1	0.85
orphanet.ordo:199276	Familial multiple lipomatosis	mondo	mondo:0005106	lipoma	mondo:0007909	familial multiple lipomatosis	0.52
orphanet.ordo:318	Acute erythroid leukemia	ncit	ncit:C9153	Adult Acute Erythroid Leukemia	ncit:C8923	Acute Erythroid Leukemia	0.74
orphanet.ordo:3206	Stüve-Wiedemann syndrome	mondo	mondo:0031280	Stuve-Wiedemann syndrome	mondo:0800043	Stüve-Wiedemann syndrome 1	0.77
orphanet.ordo:707	Plague	icd10	icd10:A20	Plague	icd10:A20.1, icd10:A20.3, icd10:A20.8, icd10:A20.0, icd10:A20.2, icd10:A20.7, icd10:A20.9	""	0.5
mondo:0009693	plasma cell myeloma	orphanet.ordo	orphanet.ordo:85443	AL amyloidosis	orphanet.ordo:29073	Multiple myeloma	0.53
orphanet.ordo:135	CACH syndrome	mondo	mondo:0020507	leukoencephalopathy with vanishing white matter 1	mondo:0800448	leukoencephalopathy with vanishing white matter	0.5
mesh:D004314	Down Syndrome	orphanet.ordo	orphanet.ordo:169105	Good syndrome	orphanet.ordo:870	Down syndrome	0.56
ncit:C34533	Reactive Depression	mesh	mesh:D000275	Adjustment Disorders	mesh:D009497	Neurotic Disorders	0.63
mesh:D014201	Trematode Infections	mondo	mondo:0004672	fasciolopsiasis	mondo:0004666	metagonimiasis	0.61
doid:6088	acute stress disorder	mesh	mesh:D040701	Stress Disorders, Traumatic, Acute	mesh:D000068099	Trauma and Stressor Related Disorders	0.56
omim.ps:610448	Chilblain lupus	orphanet.ordo	orphanet.ordo:90280	Chilblain lupus	orphanet.ordo:481662	Familial Chilblain lupus	0.7
mesh:D000647	Amnesia	mondo	mondo:0001185	dissociative amnesia	mondo:0001152	amnestic disorder	0.61
ncit:C92198	Factitious Disorder	mesh	mesh:D005162	Factitious Disorders	mesh:D009110	Munchausen Syndrome	0.94
orphanet.ordo:2442	X-linked lymphoproliferative disease	mondo	mondo:0024551	X-linked lymphoproliferative disease due to SH2D1A deficiency	mondo:0010627	X-linked lymphoproliferative syndrome	0.63
orphanet.ordo:622	Homocystinuria without methylmalonic aciduria	mondo	mondo:0016826	methylmalonic aciduria and homocystinuria	mondo:0018964	homocystinuria without methylmalonic aciduria	0.72
mesh:D020177	Idiopathic Hypersomnia	ncit	ncit:C84781	Idiopathic Hypersomnolence	ncit:C116343	Idiopathic Hypersomnia	0.84
mondo:0009970	renal tubular dysgenesis of genetic origin	orphanet.ordo	orphanet.ordo:3033	Renal tubular dysgenesis	orphanet.ordo:97369	Renal tubular dysgenesis of genetic origin	0.58
orphanet.ordo:600691	Combined deficiency of factor VII and factor X	mondo	mondo:0009206	factor V and factor VIII, combined deficiency of, type 1	mondo:0035776	combined deficiency of factor VII and factor X	0.65
ncit:C34861	Onchocerciasis	mesh	mesh:D015827	Onchocerciasis, Ocular	mesh:D009855	Onchocerciasis	0.61
mondo:0016658	8p23.1 microdeletion syndrome	orphanet.ordo	orphanet.ordo:251076	8p23.1 duplication syndrome	orphanet.ordo:251071	8p23.1 microdeletion syndrome	0.82
mondo:0009948	pyropoikilocytosis, hereditary	orphanet.ordo	orphanet.ordo:436	Hypophosphatasia	orphanet.ordo:98867	Hereditary pyropoikilocytosis	0.63
mesh:D008271	Mycetoma	ncit	ncit:C34349	Actinomycetoma	ncit:C85505	Mycetoma	0.76
mondo:0009203	focal facial dermal dysplasia type III	orphanet.ordo	orphanet.ordo:398173	Focal facial dermal dysplasia type II	orphanet.ordo:1807	Focal facial dermal dysplasia type III	0.62
orphanet.ordo:98809	Paroxysmal kinesigenic dyskinesia	mondo	mondo:0700089	paroxysmal nonkinesigenic dyskinesia 1	mondo:0044202	episodic kinesigenic dyskinesia	0.54
orphanet.ordo:513	Acute lymphoblastic leukemia	mondo	mondo:0009539	lymphoblastic leukemia, acute, with lymphomatous features	mondo:0004967	acute lymphoblastic leukemia	0.82
mondo:0012221	alpha-N-acetylgalactosaminidase deficiency type 1	orphanet.ordo	orphanet.ordo:79281	Alpha-N-acetylgalactosaminidase deficiency type 3	orphanet.ordo:79279	Alpha-N-acetylgalactosaminidase deficiency type 1	0.62
orphanet.ordo:91088	Other metabolic disease	mondo	mondo:0005066	metabolic disease	mondo:0019602	obsolete other inborn metabolic disease	0.8
mondo:0011362	myopathy, myofibrillar, 9, with early respiratory failure	orphanet.ordo	orphanet.ordo:34521	Distal myopathy with early respiratory muscle involvement	orphanet.ordo:178464	Hereditary myopathy with early respiratory failure	0.61
mondo:0012103	spinocerebellar ataxia type 25	orphanet.ordo	orphanet.ordo:212612	spinocerebellar ataxia 25	orphanet.ordo:101111	Spinocerebellar ataxia type 25	0.52
orphanet.ordo:595337	Adrenal hypoplasia congenita	mondo	mondo:0016241	alternating hemiplegia of childhood	mondo:0035683	obsolete adrenal hypoplasia congenita	0.52
orphanet.ordo:823	Spina bifida and other spinal dysraphisms	mondo	mondo:0000859	spina bifida occulta	mondo:0019351	isolated spina bifida	0.5
mondo:0018855	keratosis pilaris atrophicans	orphanet.ordo	orphanet.ordo:3406	Ulerythema ophryogenesis	orphanet.ordo:498	Keratosis pilaris atrophicans	0.64
mondo:0024457	neurodegeneration with brain iron accumulation 2A	orphanet.ordo	orphanet.ordo:2174	Hunter-Carpenter-McDonald syndrome	orphanet.ordo:35069	Infantile neuroaxonal dystrophy	0.51
mesh:D015827	Onchocerciasis, Ocular	ncit	ncit:C34861	Onchocerciasis	ncit:C34862	Ocular Onchocerciasis	0.61
mondo:0007738	spondyloepiphyseal dysplasia with congenital joint dislocations	orphanet.ordo	orphanet.ordo:1792	Humerospinal dysostosis	orphanet.ordo:263463	CHST3-related skeletal dysplasia	0.52
mondo:0850103	non-specific autoimmune supratentorial encephalitis without characteristic antibodies	orphanet.ordo	orphanet.ordo:624166	Non-specific autoimmune supratentorial encephalitis with characteristic antibodies	orphanet.ordo:624178	Non-specific autoimmune supratentorial encephalitis without characteristic antibodies	0.78
orphanet.ordo:370968	Congenital muscular dystrophy with intellectual disability	mondo	mondo:1040033	congenital muscular dystrophy without intellectual disability	mondo:0018278	congenital muscular dystrophy with intellectual disability	0.74
ncit:C85042	Complex Regional Pain Syndrome I	orphanet.ordo	orphanet.ordo:83452	Complex regional pain syndrome	orphanet.ordo:99995	Complex regional pain syndrome type 1	0.75
mondo:0012414	neuronal ceroid lipofuscinosis 10	orphanet.ordo	orphanet.ordo:216	Neuronal ceroid lipofuscinosis	orphanet.ordo:228337	CLN10 disease	0.69
orphanet.ordo:99900	Long chain acyl-CoA dehydrogenase deficiency	mondo	mondo:0008723	very long chain acyl-CoA dehydrogenase deficiency	mondo:0020531	long chain acyl-CoA dehydrogenase deficiency	0.61
orphanet.ordo:238468	Hypohidrotic ectodermal dysplasia	mondo	mondo:0009147	ectodermal dysplasia 10B, hypohidrotic/hair/tooth type, autosomal recessive	mondo:0016535	hypohidrotic ectodermal dysplasia	0.75
orphanet.ordo:98834	Acute myeloblastic leukemia with maturation	mondo	mondo:0005224	acute myeloblastic leukemia without maturation	mondo:0020320	acute myeloblastic leukemia with maturation	0.62
orphanet.ordo:424080	Undifferentiated carcinoma with osteoclast-like giant cells of pancreas	ncit	ncit:C63622	Undifferentiated Carcinoma with Osteoclast-Like Giant Cells	ncit:C5723	Pancreatic Undifferentiated Carcinoma with Osteoclast-Like Giant Cells	0.69
orphanet.ordo:93383	Brachydactyly type B	mondo	mondo:0007220	brachydactyly type B1	mondo:0019676	brachydactyly type B	0.79
orphanet.ordo:519278	Infective keratitis	ncit	ncit:C118749	Infectious Keratitis	ncit:C83813	Corneal Infection	0.8
orphanet.ordo:391641	Feingold syndrome type 1	mondo	mondo:0013691	Feingold syndrome type 2	mondo:0008115	Feingold syndrome type 1	0.63
orphanet.ordo:474	Jeune syndrome	mondo	mondo:0008831	asphyxiating thoracic dystrophy 1	mondo:0018770	Jeune syndrome	0.55
mondo:0007916	primary intestinal lymphangiectasia	orphanet.ordo	orphanet.ordo:36204	Intestinal lymphangiectasia	orphanet.ordo:90362	Primary intestinal lymphangiectasia	0.59
mondo:0002472	carcinoma ex pleomorphic adenoma	doid	doid:5662	pleomorphic carcinoma	doid:297	pleomorphic adenoma carcinoma	0.65
orphanet.ordo:2754	Orofaciodigital syndrome type 6	mondo	mondo:0015421	orofaciodigital syndrome type 12	mondo:0010176	orofaciodigital syndrome type 6	0.65
mondo:0019755	developmental defect during embryogenesis	orphanet.ordo	orphanet.ordo:377789	malformation syndrome	orphanet.ordo:93890	Rare developmental defect during embryogenesis	0.86
orphanet.ordo:69737	Bosley-Salih-Alorainy syndrome	mondo	mondo:0011099	human HOXA1 syndromes	mondo:0019075	Bosley-Salih-Alorainy syndrome	0.62
orphanet.ordo:86849	Acute basophilic leukemia	ncit	ncit:C7964	Adult Acute Basophilic Leukemia	ncit:C3164	Acute Basophilic Leukemia	0.56
orphanet.ordo:98907	Neutral lipid storage disease with ichthyosis	mondo	mondo:0012545	neutral lipid storage myopathy	mondo:0010155	Dorfman-Chanarin disease	0.92
mesh:D014005	Tinea	ncit	ncit:C112181	Tinea Infection	ncit:C26745	Dermatophytosis	0.6
orphanet.ordo:3006	Pyridoxine-dependent epilepsy	mondo	mondo:0020741	pyridoxine-dependent epilepsy caused by ALDH7A1 mutant	mondo:0009945	pyridoxine-dependent epilepsy	0.78
orphanet.ordo:67038	B-cell chronic lymphocytic leukemia	mondo	mondo:0007190	leukemia, chronic lymphocytic, susceptibility to, 2	mondo:0004948	B-cell chronic lymphocytic leukemia	0.55
orphanet.ordo:659672	Harderoporphyria	mondo	mondo:0007369	hereditary coproporphyria	mondo:0030048	harderoporphyria	0.54
mondo:0016002	Ehlers-Danlos syndrome, kyphoscoliotic type 1	orphanet.ordo	orphanet.ordo:536545	Kyphoscoliotic Ehlers-Danlos syndrome	orphanet.ordo:1900	Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency	0.75
orphanet.ordo:79234	Crigler-Najjar syndrome type 1	mondo	mondo:0011725	Crigler-Najjar syndrome type 2	mondo:0021020	Crigler-Najjar syndrome type 1	0.62
mondo:0009837	choroid plexus papilloma	orphanet.ordo	orphanet.ordo:251899	Choroid plexus carcinoma	orphanet.ordo:2807	Papilloma of choroid plexus	0.85
mondo:0009579	Frank-Ter Haar syndrome	orphanet.ordo	orphanet.ordo:1266	Dermato-cardio-skeletal syndrome, Borrone type	orphanet.ordo:137834	Frank-Ter Haar syndrome	0.59
orphanet.ordo:284180	Xp22.13p22.2 duplication syndrome	mondo	mondo:0015606	Xp22.3 microdeletion syndrome	mondo:0017284	Xp22.13p22.2 duplication syndrome	0.79
orphanet.ordo:731	Autosomal recessive polycystic kidney disease	mondo	mondo:0033004	polycystic kidney disease 4	mondo:0009889	autosomal recessive polycystic kidney disease	0.65
orphanet.ordo:576278	SATB2-associated syndrome	mondo	mondo:0012864	chromosome 2q32-q33 deletion syndrome	mondo:0100147	SATB2 associated disorder	0.56
mondo:0019306	congenital non-bullous ichthyosiform erythroderma	orphanet.ordo	orphanet.ordo:313	Lamellar ichthyosis	orphanet.ordo:79394	Congenital ichthyosiform erythroderma	0.56
mondo:0035670	acute disseminated encephalomyelitis without anti-MOG antibodies	orphanet.ordo	orphanet.ordo:592894	Acute disseminated encephalomyelitis with anti-MOG antibodies	orphanet.ordo:592900	Acute disseminated encephalomyelitis without anti-MOG antibodies	0.72
mondo:0016659	8p23.1 duplication syndrome	orphanet.ordo	orphanet.ordo:251071	8p23.1 microdeletion syndrome	orphanet.ordo:251076	8p23.1 duplication syndrome	0.76
mondo:0012435	3-methylglutaconic aciduria type 5	orphanet.ordo	orphanet.ordo:67047	3-methylglutaconic aciduria type 3	orphanet.ordo:66634	Dilated cardiomyopathy with ataxia	0.65
doid:0080183	medullary colon carcinoma	ncit	ncit:C43590	Colorectal Medullary Carcinoma	ncit:C60641	Colon Medullary Carcinoma	0.71
orphanet.ordo:180234	Mixed germ cell tumor	mondo	mondo:0003120	mixed testicular germ cell cancer	mondo:0015864	mixed germ cell tumor	0.53
orphanet.ordo:99806	Oculootodental syndrome	mondo	mondo:0008161	otodental syndrome	mondo:0020494	oculootodental syndrome	0.57
mondo:0005220	collecting duct carcinoma	orphanet.ordo	orphanet.ordo:319319	Renal medullary carcinoma	orphanet.ordo:247203	Collecting duct carcinoma	0.54
mesh:D019970	Cocaine-Related Disorders	mondo	mondo:0004456	cocaine abuse	mondo:0005186	cocaine dependence	0.83
orphanet.ordo:300373	X-linked acrogigantism	mondo	mondo:0010491	X-linked acrogigantism due to Xq26 microduplication	mondo:0017581	obsolete familial infantile gigantism	0.82
orphanet.ordo:502499	Erythema multiforme major	mondo	mondo:0018229	Stevens-Johnson syndrome	mondo:0044719	erythema multiforme major	0.56
mondo:0008546	thanatophoric dysplasia type 1	orphanet.ordo	orphanet.ordo:2655	Thanatophoric dysplasia	orphanet.ordo:1860	Thanatophoric dysplasia type 1	0.62
orphanet.ordo:1188	Ataxia-deafness-intellectual disability syndrome	mondo	mondo:0009493	Richards-Rundle syndrome	mondo:0008838	ataxia - deafness - intellectual disability syndrome	0.79
mondo:0017278	autoimmune polyendocrinopathy	orphanet.ordo	orphanet.ordo:80	Antiphospholipid syndrome	orphanet.ordo:282196	Autoimmune polyendocrinopathy	0.57
orphanet.ordo:1199	Esophageal atresia	doid	doid:10485	esophageal atresia	doid:0080171	esophageal atresia/tracheoesophageal fistula	0.5
orphanet.ordo:71862	Inherited retinal disorder	mondo	mondo:0100191	inherited kidney disorder	mondo:0019118	inherited retinal dystrophy	0.6
ncit:C34743	Dendritic Keratitis	mesh	mesh:D007635	Keratitis, Dendritic	mesh:D016849	Keratitis, Herpetic	0.84
orphanet.ordo:592900	Acute disseminated encephalomyelitis without anti-MOG antibodies	mondo	mondo:0035669	acute disseminated encephalomyelitis with anti-MOG antibodies	mondo:0035670	acute disseminated encephalomyelitis without anti-MOG antibodies	0.71
orphanet.ordo:660053	Psittacosis	ncit	ncit:C44959	Chlamydophila psittaci Infection	ncit:C34873	Ornithosis	0.66
mondo:0017786	2q23.1 microduplication syndrome	orphanet.ordo	orphanet.ordo:228402	2q23.1 microdeletion syndrome	orphanet.ordo:313947	2q23.1 microduplication syndrome	0.76
orphanet.ordo:2053	Freeman-Sheldon syndrome	mondo	mondo:0011128	Sheldon-hall syndrome	mondo:0008675	Freeman-Sheldon syndrome	0.65
orphanet.ordo:98622	Syndromic hyperopia	mondo	mondo:0004891	hyperopia	mondo:0020210	obsolete syndromic hyperopia	0.53
orphanet.ordo:67047	3-methylglutaconic aciduria type 3	mondo	mondo:0012435	3-methylglutaconic aciduria type 5	mondo:0009787	3-methylglutaconic aciduria type 3	0.65
mondo:0013905	autosomal recessive spinocerebellar ataxia 13	orphanet.ordo	orphanet.ordo:98768	Spinocerebellar ataxia type 13	orphanet.ordo:324262	Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency	0.56
orphanet.ordo:536	Systemic lupus erythematosus	icd10	icd10:M32	Systemic lupus erythematosus	icd10:M32.9, icd10:M32.8, icd10:M32.1, icd10:M32.0	""	0.5
mesh:D016917	Angiomatosis, Bacillary	ncit	ncit:C128340	Bacillary Peliosis	ncit:C3477	Bacillary Angiomatosis	0.81
mondo:0000859	spina bifida occulta	orphanet.ordo	orphanet.ordo:823	Spina bifida and other spinal dysraphisms	orphanet.ordo:645202	Closed spinal dysraphism	0.5
doid:8800	lung carcinoma in situ	ncit	ncit:C136486	Lung Adenocarcinoma In Situ	ncit:C27467	Stage 0 Lung Cancer AJCC v6 and v7	0.68
orphanet.ordo:50251	Pleural mesothelioma	mondo	mondo:0003308	pleural mesothelioma	mondo:0006292	malignant mesothelioma	0.74
orphanet.ordo:673574	Reactive angioendotheliomatosis	mondo	mondo:0015057	renin-angiotensin-aldosterone system-blocker-induced angioedema	mondo:0975756	reactive angioendotheliomatosis	0.55
mondo:0958262	isolated primary pigmented nodular adrenocortical disease	doid	doid:0070549	primary pigmented nodular adrenocortical disease 4	doid:0060280	primary pigmented nodular adrenocortical disease	0.79
orphanet.ordo:86849	Acute basophilic leukemia	ncit	ncit:C7971	Childhood Acute Basophilic Leukemia	ncit:C3164	Acute Basophilic Leukemia	0.55
mesh:D014029	Tobacco Use Disorder	ncit	ncit:C35074	Tobacco Use Disorder	ncit:C54203	Nicotine Dependence	1.14
orphanet.ordo:90291	Systemic sclerosis	icd10	icd10:M34	Systemic sclerosis	icd10:M34.2, icd10:M34.9, icd10:M34.0, icd10:M34.8, icd10:M34.1	""	0.5
mondo:0019600	xeroderma pigmentosum	orphanet.ordo	orphanet.ordo:90342	Xeroderma pigmentosum variant	orphanet.ordo:910	Xeroderma pigmentosum	0.74
mondo:0017795	ameloblastoma	orphanet.ordo	orphanet.ordo:55881	Adamantinoma	orphanet.ordo:314419	Ameloblastoma	0.58
mondo:0850105	non-specific autoimmune brainstem encephalitis with characteristic antibodies	orphanet.ordo	orphanet.ordo:624216	Non-specific autoimmune brainstem encephalitis without characteristic antibodies	orphanet.ordo:624199	Non-specific autoimmune brainstem encephalitis with characteristic antibodies	0.58
orphanet.ordo:319	Skeletal Ewing sarcoma	mondo	mondo:0002625	Ewing sarcoma of bone	mondo:0012817	Ewing sarcoma	0.62
doid:0060106	brain meningioma	ncit	ncit:C6253	Childhood Intracranial Meningioma	ncit:C4656	Intracranial Meningioma	0.72
mondo:0008686	isolated familial wooly hair disorder	orphanet.ordo	orphanet.ordo:434809	Syndrome with woolly hair	orphanet.ordo:170	Woolly hair	0.55
orphanet.ordo:281097	Autosomal recessive congenital ichthyosis	mondo	mondo:0014011	autosomal recessive congenital ichthyosis 10	mondo:0017265	autosomal recessive congenital ichthyosis	0.62
orphanet.ordo:1571	Knobloch syndrome	mondo	mondo:0800166	Knobloch syndrome	mondo:0800167	Knobloch syndrome 1	0.75
orphanet.ordo:181393	Growth hormone insensitivity syndrome	mondo	mondo:0009877	Laron syndrome	mondo:0015892	growth hormone insensitivity syndrome	0.8
orphanet.ordo:95720	Thyroid hypoplasia	mondo	mondo:0024264	hypothyroidism, congenital, nongoitrous, 2	mondo:0019861	thyroid hypoplasia	0.56
orphanet.ordo:90342	Xeroderma pigmentosum variant	mondo	mondo:0019600	xeroderma pigmentosum	mondo:0010214	xeroderma pigmentosum variant type	0.74
